Label;Feat1_Elev;Feat2_Slop;Feat3_Aspe;Feat4_NDVI;Feat5_NDWI;Feat6_BSI_;Feat7_EVI_;Feat8_Temp;Feat9_Prec;Feat10_U_W;Feat11_V_W;Feat12_Dew;Feat13_Pop;Feat14_Lan;Feat15_LAI
0;749;22;268;0,87519300000;0,36216600000;-0,33107809972;2,54194953247;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;19,50000000000
0;666;21;315;0,89074200000;0,37496500000;-0,34601449275;2,51162036537;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;28,50000000000
0;750;26;268;0,84201300000;0,31600500000;-0,27689822294;2,29614025550;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;13,00000000000
0;624;22;238;0,81828200000;0,31637500000;-0,27282396738;2,31876166770;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1010,86000000000;10;28,00000000000
0;518;12;261;0,89098400000;0,38217500000;-0,35010555947;2,39547159328;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1010,86000000000;10;27,00000000000
0;599;25;159;0,84490300000;0,32859200000;-0,28861865856;2,29669982631;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1010,86000000000;10;27,00000000000
0;851;26;294;0,75147100000;0,38046900000;-0,31147540984;2,34834558824;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;17,50000000000
0;957;26;315;0,87518800000;0,35586900000;-0,32429733200;2,48750457150;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;17,50000000000
0;672;20;3;0,81435900000;0,35183500000;-0,30291608808;2,34110535406;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;743,37400000000;10;27,50000000000
0;550;15;332;0,85414800000;0,38673900000;-0,34223187956;2,30277709511;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;39,50000000000
0;627;25;208;0,80487800000;0,27855000000;-0,23738317757;2,30651210365;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;25,50000000000
0;602;24;276;0,86915900000;0,37008600000;-0,33542413381;2,48315321043;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;25,00000000000
0;441;22;326;0,87164800000;0,41851200000;-0,38017898575;2,52988601612;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;34,00000000000
0;485;20;216;0,83963300000;0,33861200000;-0,29785633697;2,36413481697;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;31,00000000000
0;481;25;230;0,85137500000;0,36910400000;-0,32967893500;2,46693794507;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;25,50000000000
0;486;22;294;0,74222800000;0,23112100000;-0,18509803922;2,21320973349;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;23,00000000000
0;435;20;220;0,78163600000;0,25228800000;-0,20987654321;2,25878039367;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;31,00000000000
0;390;7;46;0,89492800000;0,35998700000;-0,33313134374;2,49684104119;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;29,00000000000
0;517;25;21;0,86565000000;0,36517300000;-0,32982791587;2,46774412604;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;29,00000000000
0;529;27;105;0,84058800000;0,35159800000;-0,31091180867;2,43053285387;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;10;57,00000000000
0;480;24;166;0,81021900000;0,32159400000;-0,27552907335;2,31501632209;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;10;57,00000000000
0;559;26;10;0,88302200000;0,38408700000;-0,35349924378;2,57582938389;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;30,00000000000
0;554;19;121;0,83780700000;0,34459500000;-0,30304182510;2,38067902247;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;21,00000000000
0;512;21;199;0,82537300000;0,34288300000;-0,29940119761;2,41327165985;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;21,00000000000
0;485;14;71;0,83685100000;0,32893100000;-0,28895500186;2,37225097025;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;44,00000000000
0;545;24;38;0,87371200000;0,35932400000;-0,32555356074;2,41939484127;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;33,00000000000
0;477;24;75;0,74702700000;0,17784300000;-0,13487190345;1,98487169667;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;33,00000000000
0;429;22;357;0,86868400000;0,37648300000;-0,34035896592;2,45245314223;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;695,67300000000;10;32,50000000000
0;464;13;207;0,77253700000;0,24101200000;-0,19832597070;2,23432343234;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;695,67300000000;10;30,50000000000
0;453;13;94;0,79425500000;0,29227800000;-0,24506683641;2,22242990654;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;32,50000000000
0;444;18;32;0,85897800000;0,34102100000;-0,30590003758;2,42935572420;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;695,67300000000;10;30,50000000000
0;378;18;207;0,80571400000;0,31120300000;-0,26541658612;2,30273336772;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;478,09700000000;10;26,00000000000
0;469;12;216;0,73702000000;0,23846200000;-0,18631492168;2,06070889894;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;695,67300000000;10;19,00000000000
0;426;21;282;0,79892200000;0,28267800000;-0,24588864672;2,59263071223;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;695,67300000000;10;30,50000000000
0;404;6;204;0,64794800000;0,22153300000;-0,14290429043;1,54539600773;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;695,67300000000;60;30,50000000000
0;435;16;26;0,77249300000;0,32307700000;-0,26690573771;2,23355489342;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;24,00000000000
0;441;29;322;0,88032700000;0,41427900000;-0,37877660366;2,52033522307;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;24,00000000000
0;501;27;77;0,84668400000;0,32536600000;-0,28528528529;2,26219699294;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;22,50000000000
0;500;22;318;0,84479900000;0,35708500000;-0,31900946832;2,54139072848;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;22,50000000000
0;458;25;210;0,78179300000;0,26274300000;-0,21855447681;2,25090036014;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;19,00000000000
0;488;21;258;0,80929400000;0,31146100000;-0,27125506073;2,52780395853;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;19,00000000000
0;446;24;257;0,82622200000;0,33606700000;-0,29315960912;2,38836874325;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;767,65300000000;10;26,00000000000
0;456;13;229;0,84427800000;0,35975500000;-0,31745152355;2,36384794414;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;767,65300000000;10;25,50000000000
0;494;17;220;0,83476100000;0,35871300000;-0,31531897603;2,41287811781;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;767,65300000000;10;25,50000000000
0;526;26;261;0,73531100000;0,25624600000;-0,20414617006;2,19254975336;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;14,00000000000
0;514;21;347;0,80392200000;0,35555600000;-0,30210772834;2,27611940299;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;20,50000000000
0;715;11;186;0,71166100000;0,15401200000;-0,10885608856;1,89373007439;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,50000000000
0;797;19;169;0,83287400000;0,29610400000;-0,25979341259;2,38851825843;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;21,00000000000
0;814;19;321;0,82421500000;0,41472800000;-0,36512524085;2,64859346642;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,00000000000
0;812;16;277;0,81203500000;0,35971600000;-0,30708661417;2,25624647755;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;20,00000000000
0;656;23;113;0,83888700000;0,25684600000;-0,22023182297;2,15570809249;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,00000000000
0;634;24;80;0,77784600000;0,22428200000;-0,17829021372;2,00332831445;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,00000000000
0;703;16;100;0,62914800000;0,11823200000;-0,05706874189;1,46017365043;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;23,00000000000
0;684;23;92;0,85429800000;0,39236500000;-0,34671925421;2,28163493841;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,50000000000
0;713;20;98;0,85676400000;0,29809900000;-0,26470588235;2,32390819483;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,50000000000
0;612;13;314;0,90108400000;0,38958600000;-0,36289791438;2,54885894635;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;15,00000000000
0;649;23;201;0,75193400000;0,19945100000;-0,15295728837;1,96732369032;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;17,00000000000
0;683;24;127;0,57204100000;0,06442940000;-0,00870170553;1,34929556355;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;22,00000000000
0;663;22;138;0,81823400000;0,22846000000;-0,19267992258;2,17684986184;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;22,00000000000
0;608;16;176;0,62197600000;0,02248640000;0,02016916070;1,43791469194;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;15,00000000000
0;592;17;248;0,66827100000;0,13960100000;-0,08419497784;1,63603518693;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;15,00000000000
0;592;20;275;0,65199600000;0,22411800000;-0,14330609679;1,50448748229;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;17,50000000000
0;630;11;245;0,69157200000;0,11527100000;-0,06628339533;1,65073476958;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;17,50000000000
0;618;10;144;0,50696400000;-0,03886300000;0,08030491048;1,14178168130;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;17,50000000000
0;576;18;253;0,78090500000;0,22235000000;-0,17850600448;2,04941093723;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;17,50000000000
0;573;15;180;0,54333100000;0,01536940000;0,03597122302;1,21996615905;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;13,50000000000
0;598;15;24;0,78860000000;0,21503800000;-0,17405116201;2,07574654042;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,00000000000
0;605;18;336;0,84997500000;0,27185800000;-0,23711017082;2,21374045802;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,00000000000
0;634;22;345;0,86747000000;0,31098000000;-0,27732030705;2,28105906314;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,00000000000
0;653;24;314;0,88753100000;0,35102800000;-0,32102619791;2,40185266873;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,00000000000
0;668;19;321;0,89113500000;0,36514200000;-0,33438072794;2,38501560874;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;19,00000000000
0;598;12;304;0,60132200000;0,08689960000;-0,03371472159;1,49466192171;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,50000000000
0;569;24;268;0,85181900000;0,28293700000;-0,24595793390;2,16552511416;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,50000000000
0;563;31;249;0,74549500000;0,24723400000;-0,18804613771;1,85408206134;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;18,50000000000
0;657;11;307;0,84552800000;0,28634700000;-0,24646628757;2,11866564808;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,50000000000
0;596;19;166;0,69557100000;0,16903200000;-0,11322828875;1,71696951032;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;18,50000000000
0;622;21;143;0,60024300000;0,12732700000;-0,06223922114;1,44212523719;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;23,00000000000
0;680;13;314;0,72257100000;0,19377000000;-0,13468795356;1,69060273663;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;23,00000000000
0;665;17;196;0,48834400000;0,02448060000;0,02298304010;1,28176968936;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;23,00000000000
0;660;23;229;0,67611100000;0,13033000000;-0,08055744392;1,71664394972;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;20;24,00000000000
0;639;18;324;0,83049200000;0,30169000000;-0,25597269625;2,07822638789;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;125,17600000000;10;22,00000000000
0;461;11;147;0,67501900000;0,11837800000;-0,07767610130;1,90772532189;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;26,00000000000
0;504;10;347;0,19328500000;-0,02248650000;0,10706428746;0,37856571581;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;60;21,00000000000
0;417;5;79;0,85416700000;0,33527800000;-0,29971563981;2,43002963451;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;10;26,00000000000
0;427;11;6;0,54009400000;0,10164500000;-0,04417802595;1,50633119553;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;10;21,50000000000
0;413;9;276;0,86342000000;0,32880300000;-0,29720400414;2,48325213155;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;23,00000000000
0;542;23;306;0,58129200000;0,15682300000;-0,08272387453;1,42214957090;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;33,00000000000
0;383;7;209;0,80842000000;0,28034600000;-0,23640570768;2,18358602505;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;23,50000000000
0;394;15;284;0,77686000000;0,27124900000;-0,22334697394;2,19029126214;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;323,71800000000;10;23,50000000000
0;461;13;82;0,79787600000;0,29038600000;-0,24418351816;2,22445081184;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;32,50000000000
0;392;16;9;0,84493500000;0,34128800000;-0,30141579732;2,36421219319;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;32,50000000000
0;489;19;307;0,85201300000;0,39451000000;-0,34944237918;2,34290843806;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;24,00000000000
0;495;21;70;0,89723300000;0,42804000000;-0,39616116203;2,51419077945;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;22,50000000000
0;582;29;212;0,76744200000;0,26973000000;-0,22336377473;2,30811706240;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;27,00000000000
0;509;26;198;0,75208800000;0,24206500000;-0,19534598898;2,20340642130;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;27,00000000000
0;437;9;238;0,63860600000;0,21438500000;-0,13956507627;1,61447742985;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;505,72300000000;10;23,00000000000
0;503;15;270;0,84571800000;0,39192300000;-0,34575835476;2,35545335085;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1031,87000000000;10;26,00000000000
0;430;18;261;0,57887500000;0,08457010000;-0,03107237590;1,48356477413;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;10;24,50000000000
0;438;15;252;0,72776300000;0,17830900000;-0,13291139241;1,97152245345;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;20;21,50000000000
0;438;11;251;0,74745000000;0,18032800000;-0,13902086346;2,04997105923;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;850,15800000000;10;21,50000000000
0;463;17;279;0,78072100000;0,27201100000;-0,22460262612;2,18853135314;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1031,87000000000;10;21,50000000000
0;598;23;339;0,88167400000;0,34790300000;-0,31895728129;2,50000000000;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;331,65400000000;10;33,00000000000
0;637;15;93;0,88492100000;0,39066800000;-0,35727596138;2,44517543860;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;30,00000000000
0;599;12;204;0,84501800000;0,35475100000;-0,31205051745;2,31313131313;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;30,00000000000
0;501;16;206;0,83724300000;0,35700500000;-0,31490015361;2,43432132031;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;25,50000000000
0;897;24;231;0,84375800000;0,29151000000;-0,25264797508;2,18462507876;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;14,50000000000
0;840;26;286;0,84875700000;0,39756100000;-0,35095022624;2,33081614871;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;14,50000000000
0;817;30;320;0,77213600000;0,39609800000;-0,33027522936;2,38797395634;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;19,50000000000
0;937;25;134;0,86046500000;0,29884000000;-0,26838836221;2,41951710262;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;11,50000000000
0;858;20;95;0,79104500000;0,21670400000;-0,17143736534;1,94271868787;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;11,50000000000
0;827;22;85;0,72622300000;0,19142500000;-0,13873873874;1,83014685508;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;1032,93000000000;10;11,50000000000
0;802;16;42;0,84966300000;0,27360300000;-0,24081632653;2,29616138975;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;1032,93000000000;10;13,00000000000
0;766;17;99;0,59487600000;0,14373200000;-0,06695733416;1,30871301080;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;1032,93000000000;10;14,00000000000
0;718;10;85;0,71546700000;0,26540600000;-0,19896507115;1,86704079430;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;1033,40000000000;10;11,50000000000
0;738;17;242;0,49930700000;0,09136800000;-0,01829505644;1,16504854369;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;1033,40000000000;10;16,00000000000
0;756;9;258;0,81387800000;0,32026100000;-0,27484143763;2,30147737765;289,75813484200;0,00001148738;-0,21674505870;-0,56936286887;283,03399064800;1033,40000000000;10;15,50000000000
0;951;27;330;0,83087600000;0,27227100000;-0,23126664131;2,11311801623;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;14,50000000000
0;949;19;346;0,84345700000;0,30941400000;-0,27174791274;2,31072735590;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;14,50000000000
0;989;31;51;0,85410300000;0,21594700000;-0,19145038168;2,35870173475;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;14,50000000000
0;845;24;343;0,81158400000;0,42872900000;-0,37039711191;2,49089740844;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1033,40000000000;10;13,00000000000
0;690;18;173;0,72909000000;0,16508700000;-0,12068965517;1,92910301606;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;743,37400000000;10;27,50000000000
0;688;21;3;0,74951300000;0,34062700000;-0,26775021386;1,92307692308;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;743,37400000000;10;19,50000000000
0;744;25;310;0,76585400000;0,39961300000;-0,32972209138;2,30543318649;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;1010,86000000000;10;25,00000000000
0;432;28;87;0,70426100000;0,22522500000;-0,16969696970;2,01193317422;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;19,00000000000
0;547;12;322;0,71642300000;0,20276400000;-0,15606703008;2,12014489837;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;16,50000000000
0;358;12;43;0,88111200000;0,39445600000;-0,36282030357;2,60303073219;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;22,50000000000
0;400;27;114;0,75533700000;0,30326100000;-0,24237644585;2,05402991739;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;739,24500000000;10;22,50000000000
0;495;14;217;0,78370600000;0,24259200000;-0,20176600442;2,25051759834;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;21,00000000000
0;481;16;206;0,88738900000;0,34838000000;-0,32072285087;2,49784853701;290,30967426300;0,00001914419;-0,24165662130;-0,56579689185;284,14588769300;644,82200000000;10;25,50000000000
